73: $GPGSV,3,3,12,22,00,091,,23,24,214,25,31,32,103,29,32,78,084,27*78
74: $GPGSV,3,1,12,01,71,200,21,03,60,273,39,04,47,159,36,11,46,194,30*75
74: $GPGSV,3,2,12,12,05,016,22,14,24,051,29,17,29,304,34,19,29,226,32*7F
74: $GPGSV,3,3,12,22,00,091,,23,24,214,24,31,32,103,30,32,78,084,27*71
75: $GPGSV,3,1,12,01,71,200,19,03,60,273,39,04,47,159,36,11,46,194,31*7F
75: $GPGSV,3,2,12,12,05,016,22,14,24,051,29,17,29,304,35,19,29,226,31*7D
75: $GPGSV,3,3,12,22,00,091,,23,24,214,24,31,32,103,31,32,78,084,27*70
76: $GPGSV,3,1,12,01,71,200,17,03,60,273,39,04,47,159,33,11,46,194,31*74
76: $GPGSV,3,2,12,12,05,016,22,14,24,051,32,17,29,304,30,19,29,226,32*71
76: $GPGSV,3,3,12,22,00,091,,23,24,214,26,31,32,103,32,32,78,084,26*70
77: $GPGSV,3,1,12,01,71,200,19,03,60,273,39,04,47,159,34,11,46,194,31*7D
77: $GPGSV,3,2,12,12,05,016,20,14,24,051,28,17,29,304,30,19,29,226,32*78
77: $GPGSV,3,3,12,22,00,091,,23,24,214,26,31,32,103,31,32,78,084,26*73
78: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,36,11,46,194,31*75
78: $GPGSV,3,2,12,12,05,016,19,14,24,051,33,17,29,304,30,19,29,226,32*78
78: $GPGSV,3,3,12,22,00,091,,23,24,214,25,31,32,103,32,32,78,084,26*73
78: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,32*73
79: $GPGSV,3,2,12,12,05,016,20,14,24,051,32,17,29,304,29,19,29,226,34*7D
79: $GPGSV,3,3,12,22,00,091,,23,24,214,25,31,32,103,28,32,78,084,26*78
79: $GPGSV,3,1,12,01,71,200,19,03,60,273,40,04,47,159,36,11,46,194,31*71
80: $GPGSV,3,2,12,12,05,016,21,14,24,051,29,17,29,304,28,19,29,226,33*70
80: $GPGSV,3,3,12,22,00,091,,23,24,214,26,31,32,103,32,32,78,084,25*73
80: $GPGSV,3,1,12,01,71,200,19,03,60,273,40,04,47,159,37,11,46,194,31*70
80: $GPGSV,3,2,12,12,05,016,22,14,24,051,31,17,29,304,29,19,29,226,32*7A
81: $GPGSV,3,3,12,22,00,091,,23,24,214,24,31,32,103,32,32,78,084,25*71
81: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,36,11,46,194,31*75
81: $GPGSV,3,2,12,12,05,016,20,14,24,051,32,17,29,304,31,19,29,226,32*72
82: $GPGSV,3,3,12,22,00,091,,23,24,214,25,31,32,103,31,32,78,084,25*73
82: $GPGSV,3,1,12,01,71,200,20,03,60,273,39,04,47,159,33,11,46,194,32*73
82: $GPGSV,3,2,12,12,05,016,16,14,24,051,32,17,29,304,32,19,29,226,31*77
83: $GPGSV,3,3,12,22,00,091,,23,24,214,26,31,32,103,30,32,78,084,27*73
83: $GPGSV,3,1,12,01,71,200,19,03,60,273,38,04,47,159,34,11,46,194,32*7F
83: $GPGSV,3,2,12,12,05,016,14,14,24,051,33,17,29,304,32,19,29,226,31*74
83: $GPGSV,3,3,12,22,00,091,,23,24,214,23,31,32,103,30,32,78,084,27*76
84: $GPGSV,3,1,12,01,71,200,19,03,60,273,38,04,47,159,34,11,46,194,32*7F
84: $GPGSV,3,2,12,12,05,016,13,14,24,051,33,17,29,304,32,19,29,226,32*70
84: $GPGSV,3,3,12,22,00,091,,23,24,214,24,31,32,103,30,32,78,084,28*7E
85: $GPGSV,3,1,12,01,71,200,19,03,60,273,38,04,47,159,35,11,46,194,31*7D
85: $GPGSV,3,2,12,12,05,016,11,14,24,051,33,17,29,304,32,19,29,226,33*73
85: $GPGSV,3,3,12,22,00,091,,23,24,214,22,31,32,103,29,32,78,084,28*70
86: $GPGSV,3,1,12,01,71,200,18,03,60,273,38,04,47,159,30,11,46,194,32*7A
86: $GPGSV,3,2,12,12,05,016,11,14,24,051,33,17,29,304,33,19,29,226,33*72
86: $GPGSV,3,3,12,22,00,091,,23,24,214,23,31,32,103,29,32,78,084,28*71
87: $GPGSV,3,1,12,01,71,200,17,03,60,273,38,04,47,159,31,11,46,194,32*74
87: $GPGSV,3,2,12,12,05,016,09,14,24,051,33,17,29,304,36,19,29,226,33*7E
87: $GPGSV,3,3,12,22,00,091,,23,24,214,22,31,32,103,30,32,78,084,29*79
88: $GPGSV,3,1,12,01,71,200,15,03,60,273,38,04,47,159,33,11,46,194,32*74
88: $GPGSV,3,2,12,12,05,016,09,14,24,051,33,17,29,304,34,19,29,226,32*7D
88: $GPGSV,3,3,12,22,00,091,,23,24,214,23,31,32,103,29,32,78,084,29*70
