632: $GPGLL,5351.50809,N,02729.10464,E,110546.00,A,A*61
634: $GPGLL,5351.50817,N,02729.10472,E,110547.00,A,A*68
636: $GPGLL,5351.50828,N,02729.10482,E,110548.00,A,A*64
638: $GPGLL,5351.50845,N,02729.10497,E,110549.00,A,A*6A
640: $GPGLL,5351.50863,N,02729.10517,E,110550.00,A,A*6F
642: $GPGLL,5351.50896,N,02729.10548,E,110551.00,A,A*6E
644: $GPGLL,5351.50920,N,02729.10577,E,110552.00,A,A*6D
646: $GPGLL,5351.50932,N,02729.10588,E,110553.00,A,A*6F
648: $GPGLL,5351.50957,N,02729.10622,E,110554.00,A,A*68
650: $GPGLL,5351.50977,N,02729.10651,E,110555.00,A,A*6F
652: $GPGLL,5351.50982,N,02729.10658,E,110556.00,A,A*6F
654: $GPGLL,5351.50987,N,02729.10666,E,110557.00,A,A*66
656: $GPGLL,5351.50999,N,02729.10685,E,110558.00,A,A*6B
658: $GPGLL,5351.51013,N,02729.10707,E,110559.00,A,A*6B
660: $GPGLL,5351.51020,N,02729.10720,E,110600.00,A,A*61
662: $GPGLL,5351.51025,N,02729.10725,E,110601.00,A,A*60
664: $GPGLL,5351.51022,N,02729.10719,E,110602.00,A,A*6B
666: $GPGLL,5351.51023,N,02729.10713,E,110603.00,A,A*61
668: $GPGLL,5351.51033,N,02729.10728,E,110604.00,A,A*6F
670: $GPGLL,5351.51022,N,02729.10712,E,110605.00,A,A*67
672: $GPGLL,5351.51009,N,02729.10694,E,110606.00,A,A*62
674: $GPGLL,5351.51006,N,02729.10687,E,110607.00,A,A*6E
676: $GPGLL,5351.51002,N,02729.10683,E,110608.00,A,A*61
678: $GPGLL,5351.50999,N,02729.10688,E,110609.00,A,A*61
680: $GPGLL,5351.50986,N,02729.10671,E,110610.00,A,A*61
682: $GPGLL,5351.50974,N,02729.10654,E,110611.00,A,A*6A
684: $GPGLL,5351.50962,N,02729.10641,E,110612.00,A,A*6A
686: $GPGLL,5351.50957,N,02729.10637,E,110613.00,A,A*6C
688: $GPGLL,5351.50960,N,02729.10649,E,110614.00,A,A*66
690: $GPGLL,5351.50942,N,02729.10627,E,110615.00,A,A*6F
692: $GPGLL,5351.50942,N,02729.10630,E,110616.00,A,A*6A
694: $GPGLL,5351.50933,N,02729.10637,E,110617.00,A,A*6A
696: $GPGLL,5351.50925,N,02729.10627,E,110618.00,A,A*63
698: $GPGLL,5351.50900,N,02729.10607,E,110619.00,A,A*67
700: $GPGLL,5351.50880,N,02729.10600,E,110620.00,A,A*63
702: $GPGLL,5351.50867,N,02729.10596,E,110621.00,A,A*67
704: $GPGLL,5351.50863,N,02729.10602,E,110622.00,A,A*6E
706: $GPGLL,5351.50850,N,02729.10595,E,110623.00,A,A*62
708: $GPGLL,5351.50837,N,02729.10587,E,110624.00,A,A*67
710: $GPGLL,5351.50837,N,02729.10594,E,110625.00,A,A*64
712: $GPGLL,5351.50843,N,02729.10608,E,110626.00,A,A*62
714: $GPGLL,5351.50844,N,02729.10610,E,110627.00,A,A*6D
716: $GPGLL,5351.50831,N,02729.10598,E,110628.00,A,A*63
718: $GPGLL,5351.50813,N,02729.10575,E,110629.00,A,A*61
720: $GPGLL,5351.50801,N,02729.10564,E,110630.00,A,A*6A
722: $GPGLL,5351.50792,N,02729.10548,E,110631.00,A,A*60
724: $GPGLL,5351.50782,N,02729.10532,E,110632.00,A,A*6F
726: $GPGLL,5351.50782,N,02729.10528,E,110633.00,A,A*65
